,0,1,2,3
139,2.0,0.0,17.0,29.0
140,4.0,0.0,1.0,8.0
141,2.0,0.0,17.0,30.0
142,3.0,0.0,5.0,15.0
143,2.0,0.0,17.0,31.0
144,2.0,0.0,17.0,32.0
145,3.0,44.62503016718213,6.0,15.0
146,2.0,0.0,17.0,33.0
147,3.0,0.0,6.0,16.0
148,6.0,30.975787732058468,4.0,13.0
149,2.0,0.0,17.0,34.0
150,3.0,0.0,6.0,17.0
151,1.0,0.0,8.0,20.0
152,4.0,0.0,1.0,9.0
153,2.0,0.0,17.0,35.0
154,6.0,0.0,4.0,14.0
155,3.0,0.0,6.0,18.0
156,1.0,0.0,8.0,21.0
157,2.0,0.0,17.0,36.0
158,3.0,44.62503016718213,7.0,18.0
159,2.0,0.0,17.0,37.0
160,5.0,0.0,1.0,9.0
161,6.0,0.0,4.0,15.0
162,2.0,0.0,17.0,38.0
163,1.0,0.0,8.0,22.0
164,2.0,40.61054709802811,18.0,38.0
165,2.0,0.0,18.0,39.0
166,2.0,38.89386599441599,19.0,39.0
167,2.0,40.61054709802811,20.0,39.0
168,2.0,0.0,20.0,40.0
169,6.0,0.0,4.0,16.0
170,2.0,0.0,20.0,41.0
171,2.0,0.0,20.0,42.0
172,8.0,-0.0,1.0,9.0
173,1.0,0.0,8.0,23.0
174,2.0,0.0,20.0,43.0
175,1.0,0.0,8.0,24.0
176,6.0,0.0,4.0,17.0
177,1.0,0.0,8.0,25.0
178,2.0,40.61054709802811,21.0,43.0
179,7.0,0.0,1.0,8.0
180,3.0,0.0,7.0,19.0
181,2.0,0.0,21.0,44.0
182,2.0,0.0,21.0,45.0
183,2.0,0.0,21.0,46.0
184,3.0,0.0,7.0,20.0
185,2.0,0.0,21.0,47.0
186,2.0,0.0,21.0,48.0
187,0.0,0.0,1.0,9.0
188,4.0,0.0,1.0,10.0
189,2.0,40.61054709802811,22.0,48.0
190,3.0,0.0,7.0,21.0
191,0.0,0.0,1.0,10.0
192,3.0,0.0,7.0,22.0
193,3.0,0.0,7.0,23.0
194,6.0,0.0,4.0,18.0
195,2.0,0.0,22.0,49.0
196,9.0,-0.0,1.0,9.0
197,1.0,0.0,8.0,26.0
198,5.0,0.0,1.0,10.0
199,2.0,0.0,22.0,50.0
200,4.0,0.0,1.0,11.0
201,2.0,0.0,22.0,51.0
202,1.0,0.0,8.0,27.0
203,2.0,0.0,22.0,52.0
204,9.0,-0.0,1.0,10.0
205,2.0,0.0,22.0,53.0
206,7.0,0.0,1.0,9.0
207,2.0,0.0,22.0,54.0
208,2.0,0.0,22.0,55.0
209,8.0,-12.380629414804943,1.0,10.0
210,2.0,40.61054709802811,23.0,55.0
211,2.0,40.61054709802811,24.0,55.0
212,2.0,0.0,24.0,56.0
213,1.0,60.6829624437982,9.0,27.0
214,2.0,0.0,24.0,57.0
215,2.0,0.0,24.0,58.0
216,1.0,0.0,9.0,28.0
217,1.0,0.0,9.0,29.0
218,5.0,0.0,1.0,11.0
219,2.0,0.0,24.0,59.0
220,2.0,0.0,24.0,60.0
221,1.0,0.0,9.0,30.0
222,1.0,0.0,9.0,31.0
223,7.0,0.0,1.0,10.0
224,1.0,0.0,9.0,32.0
225,6.0,0.0,4.0,19.0
226,2.0,0.0,24.0,61.0
227,3.0,0.0,7.0,24.0
228,2.0,0.0,24.0,62.0
229,3.0,0.0,7.0,25.0
230,8.0,-0.0,1.0,11.0
231,6.0,0.0,4.0,20.0
232,2.0,0.0,24.0,63.0
233,2.0,0.0,24.0,64.0
234,5.0,28.567097890566057,2.0,11.0
235,2.0,0.0,24.0,65.0
236,2.0,0.0,24.0,66.0
237,2.0,0.0,24.0,67.0
238,1.0,60.6829624437982,10.0,32.0
239,1.0,60.757453282353616,11.0,32.0
240,1.0,55.041552434748766,12.0,32.0
241,7.0,28.851528216541023,2.0,10.0
242,1.0,0.0,12.0,33.0
243,4.0,0.0,1.0,12.0
244,1.0,0.0,12.0,34.0
245,1.0,0.0,12.0,35.0
246,1.0,0.0,12.0,36.0
247,2.0,0.0,24.0,68.0
248,4.0,0.0,1.0,13.0
249,3.0,0.0,7.0,26.0
250,7.0,28.90085712231654,3.0,10.0
251,2.0,0.0,24.0,69.0
252,2.0,0.0,24.0,70.0
253,1.0,0.0,12.0,37.0
254,1.0,0.0,12.0,38.0
255,1.0,58.22758472758123,13.0,38.0
256,7.0,0.0,3.0,11.0
