,0,1,2,3
153,3.0,0.0,3.0,22.0
154,2.0,0.0,4.0,26.0
155,3.0,0.0,3.0,23.0
156,2.0,0.0,4.0,27.0
157,2.0,0.0,4.0,28.0
158,9.0,0.0,1.0,12.0
159,6.0,0.0,1.0,13.0
160,1.0,0.0,5.0,23.0
161,6.0,0.0,1.0,14.0
162,1.0,0.0,5.0,24.0
163,1.0,0.0,5.0,25.0
164,5.0,0.0,1.0,13.0
165,1.0,0.0,5.0,26.0
166,9.0,0.0,1.0,13.0
167,3.0,0.0,3.0,24.0
168,4.0,0.0,1.0,13.0
169,9.0,0.0,1.0,14.0
170,5.0,0.0,1.0,14.0
171,9.0,0.0,1.0,15.0
172,8.0,0.0,1.0,13.0
173,2.0,0.0,4.0,29.0
174,6.0,0.0,1.0,15.0
175,4.0,0.0,1.0,14.0
176,3.0,0.0,3.0,25.0
177,1.0,151.14708467659509,6.0,26.0
178,2.0,174.96617334219695,5.0,29.0
179,1.0,151.14708467659509,7.0,26.0
180,1.0,0.0,7.0,27.0
181,4.0,0.0,1.0,15.0
182,1.0,0.0,7.0,28.0
183,1.0,151.14708467659509,8.0,28.0
184,1.0,114.0609174049997,9.0,28.0
185,1.0,0.0,9.0,29.0
186,1.0,0.0,9.0,30.0
187,1.0,0.0,9.0,31.0
188,1.0,0.0,9.0,32.0
189,1.0,0.0,9.0,33.0
190,1.0,0.0,9.0,34.0
191,8.0,0.0,1.0,14.0
192,1.0,0.0,9.0,35.0
193,1.0,0.0,9.0,36.0
194,1.0,0.0,9.0,37.0
195,1.0,0.0,9.0,38.0
196,1.0,151.14708467659509,10.0,38.0
197,3.0,0.0,3.0,26.0
198,6.0,0.0,1.0,16.0
199,1.0,0.0,10.0,39.0
200,5.0,0.0,1.0,15.0
201,8.0,0.0,1.0,15.0
202,3.0,0.0,3.0,27.0
203,1.0,0.0,10.0,40.0
204,0.0,0.0,1.0,16.0
205,5.0,0.0,1.0,16.0
206,3.0,169.66855288659107,4.0,27.0
207,3.0,0.0,4.0,28.0
208,1.0,151.14708467659509,11.0,40.0
209,3.0,0.0,4.0,29.0
210,7.0,0.0,1.0,13.0
211,1.0,0.0,11.0,41.0
212,1.0,151.14708467659509,12.0,41.0
213,9.0,0.0,1.0,16.0
214,9.0,0.0,1.0,17.0
215,1.0,0.0,12.0,42.0
216,2.0,0.0,5.0,30.0
217,1.0,0.0,12.0,43.0
218,2.0,174.96617334219695,6.0,30.0
219,4.0,0.0,1.0,16.0
220,3.0,0.0,4.0,30.0
221,1.0,0.0,12.0,44.0
222,1.0,0.0,12.0,45.0
223,1.0,0.0,12.0,46.0
224,1.0,151.14708467659509,13.0,46.0
225,1.0,88.61783367672197,14.0,46.0
226,1.0,151.14708467659509,15.0,46.0
227,2.0,0.0,6.0,31.0
228,9.0,38.33811735050641,2.0,17.0
229,1.0,0.0,15.0,47.0
230,1.0,0.0,15.0,48.0
231,1.0,0.0,15.0,49.0
232,1.0,0.0,15.0,50.0
233,1.0,0.0,15.0,51.0
234,2.0,0.0,6.0,32.0
235,1.0,0.0,15.0,52.0
236,2.0,175.35362066243135,7.0,32.0
237,1.0,150.78646534797386,16.0,52.0
238,1.0,0.0,16.0,53.0
239,7.0,0.0,1.0,14.0
240,2.0,0.0,7.0,33.0
241,1.0,0.0,16.0,54.0
242,2.0,0.0,7.0,34.0
243,1.0,146.24094503664392,17.0,54.0
244,1.0,0.0,17.0,55.0
245,2.0,0.0,7.0,35.0
246,1.0,0.0,17.0,56.0
247,2.0,0.0,7.0,36.0
248,4.0,0.0,1.0,17.0
249,6.0,0.0,1.0,17.0
250,1.0,0.0,17.0,57.0
251,1.0,0.0,17.0,58.0
252,1.0,146.24094503664392,18.0,58.0
253,1.0,0.0,18.0,59.0
254,1.0,146.24094503664392,19.0,59.0
255,1.0,146.29345202808557,20.0,59.0
256,1.0,0.0,20.0,60.0
257,1.0,0.0,20.0,61.0
258,1.0,146.24094503664392,21.0,61.0
259,1.0,146.24094503664392,22.0,61.0
260,1.0,0.0,22.0,62.0
261,1.0,0.0,22.0,63.0
262,2.0,168.46105768261137,8.0,36.0
263,1.0,0.0,22.0,64.0
264,2.0,0.0,8.0,37.0
265,1.0,146.24094503664392,23.0,64.0
266,1.0,0.0,23.0,65.0
267,1.0,146.24094503664392,24.0,65.0
268,6.0,0.0,1.0,18.0
269,1.0,0.0,24.0,66.0
270,1.0,0.0,24.0,67.0
271,1.0,0.0,24.0,68.0
272,1.0,0.0,24.0,69.0
273,1.0,0.0,24.0,70.0
274,1.0,0.0,24.0,71.0
275,1.0,0.0,24.0,72.0
276,1.0,0.0,24.0,73.0
277,1.0,146.24094503664392,25.0,73.0
278,1.0,0.0,25.0,74.0
279,1.0,0.0,25.0,75.0
280,1.0,0.0,25.0,76.0
281,2.0,168.46105768261137,9.0,37.0
282,2.0,0.0,9.0,38.0
283,6.0,0.0,1.0,19.0
284,2.0,0.0,9.0,39.0
285,1.0,0.0,25.0,77.0
286,1.0,0.0,25.0,78.0
287,1.0,0.0,25.0,79.0
288,1.0,0.0,25.0,80.0
289,2.0,0.0,9.0,40.0
290,3.0,0.0,4.0,31.0
