,0,1,2,3
362,0.0,0.0,1.0,2.0
363,7.0,0.0,1.0,2.0
364,3.0,0.0,1.0,2.0
365,1.0,0.0,1.0,2.0
366,4.0,50.0,2.0,1.0
367,4.0,0.0,2.0,2.0
368,9.0,-0.0,1.0,2.0
369,2.0,0.0,1.0,2.0
370,3.0,0.0,1.0,3.0
371,1.0,0.0,1.0,3.0
372,8.0,-82.0,1.0,3.0
373,8.0,-0.0,1.0,4.0
374,6.0,0.0,1.0,2.0
375,9.0,-0.0,1.0,3.0
376,6.0,0.0,1.0,3.0
377,4.0,0.0,2.0,3.0
378,2.0,0.0,1.0,3.0
379,2.0,0.0,1.0,4.0
380,5.0,0.0,1.0,3.0
381,4.0,0.0,2.0,4.0
382,0.0,0.0,1.0,3.0
383,8.0,-0.0,1.0,5.0
384,5.0,0.0,1.0,4.0
385,9.0,-0.0,1.0,4.0
386,4.0,0.0,2.0,5.0
387,3.0,0.0,1.0,4.0
388,6.0,0.0,1.0,4.0
389,4.0,50.0,3.0,5.0
390,1.0,0.0,1.0,4.0
391,4.0,50.0,4.0,5.0
392,0.0,0.0,1.0,4.0
393,4.0,0.0,4.0,6.0
394,7.0,0.0,1.0,3.0
395,4.0,0.0,4.0,7.0
396,3.0,0.0,1.0,5.0
397,4.0,0.0,4.0,8.0
398,5.0,0.0,1.0,5.0
399,8.0,-0.0,1.0,6.0
400,5.0,0.0,1.0,6.0
401,6.0,0.0,1.0,5.0
402,6.0,0.0,1.0,6.0
403,9.0,-0.0,1.0,5.0
404,0.0,0.0,1.0,5.0
405,7.0,0.0,1.0,4.0
406,2.0,50.0,2.0,4.0
407,5.0,0.0,1.0,7.0
408,2.0,0.0,2.0,5.0
409,4.0,0.0,4.0,9.0
410,9.0,-0.0,1.0,6.0
411,7.0,0.0,1.0,5.0
412,5.0,0.0,1.0,8.0
413,2.0,0.0,2.0,6.0
414,0.0,0.0,1.0,6.0
415,4.0,0.0,4.0,10.0
416,7.0,0.0,1.0,6.0
417,2.0,0.0,2.0,7.0
418,4.0,0.0,4.0,11.0
419,8.0,-0.0,1.0,7.0
420,7.0,28.0,2.0,6.0
421,1.0,0.0,1.0,5.0
422,8.0,-0.0,1.0,8.0
423,2.0,0.0,2.0,8.0
424,5.0,0.0,1.0,9.0
425,4.0,0.0,4.0,12.0
426,4.0,0.0,4.0,13.0
427,7.0,0.0,2.0,7.0
428,7.0,0.0,2.0,8.0
429,2.0,0.0,2.0,9.0
430,7.0,0.0,2.0,9.0
431,1.0,0.0,1.0,6.0
432,3.0,0.0,1.0,6.0
433,7.0,0.0,2.0,10.0
434,0.0,0.0,1.0,7.0
435,6.0,0.0,1.0,7.0
436,7.0,28.0,3.0,10.0
437,4.0,50.0,5.0,13.0
438,5.0,0.0,1.0,10.0
439,7.0,0.0,3.0,11.0
440,4.0,0.0,5.0,14.0
441,2.0,0.0,2.0,10.0
442,2.0,0.0,2.0,11.0
443,1.0,0.0,1.0,7.0
444,7.0,0.0,3.0,12.0
445,6.0,0.0,1.0,8.0
446,2.0,0.0,2.0,12.0
447,9.0,-0.0,1.0,7.0
448,5.0,0.0,1.0,11.0
449,4.0,0.0,5.0,15.0
450,4.0,0.0,5.0,16.0
451,7.0,0.0,3.0,13.0
452,4.0,0.0,5.0,17.0
453,0.0,0.0,1.0,8.0
454,4.0,0.0,5.0,18.0
455,6.0,0.0,1.0,9.0
456,4.0,0.0,5.0,19.0
457,3.0,60.0,2.0,6.0
458,1.0,0.0,1.0,8.0
459,4.0,0.0,5.0,20.0
460,8.0,-0.0,1.0,9.0
461,7.0,0.0,3.0,14.0
462,6.0,0.0,1.0,10.0
463,7.0,0.0,3.0,15.0
464,3.0,0.0,2.0,7.0
465,0.0,0.0,1.0,9.0
466,3.0,0.0,2.0,8.0
467,3.0,0.0,2.0,9.0
468,5.0,0.0,1.0,12.0
469,1.0,0.0,1.0,9.0
470,7.0,0.0,3.0,16.0
471,4.0,0.0,5.0,21.0
472,7.0,0.0,3.0,17.0
473,0.0,0.0,1.0,10.0
474,3.0,0.0,2.0,10.0
475,3.0,0.0,2.0,11.0
476,2.0,0.0,2.0,13.0
477,4.0,0.0,5.0,22.0
478,9.0,-0.0,1.0,8.0
479,2.0,0.0,2.0,14.0
480,5.0,0.0,1.0,13.0
481,0.0,0.0,1.0,11.0
482,2.0,0.0,2.0,15.0
483,4.0,0.0,5.0,23.0
484,4.0,0.0,5.0,24.0
485,0.0,0.0,1.0,12.0
486,3.0,0.0,2.0,12.0
487,0.0,0.0,1.0,13.0
488,1.0,0.0,1.0,10.0
489,8.0,-0.0,1.0,10.0
490,7.0,28.0,4.0,17.0
491,4.0,0.0,5.0,25.0
492,3.0,0.0,2.0,13.0
493,9.0,-0.0,1.0,9.0
494,8.0,-0.0,1.0,11.0
495,9.0,-0.0,1.0,10.0
496,4.0,50.0,6.0,25.0
497,1.0,0.0,1.0,11.0
498,4.0,0.0,6.0,26.0
499,4.0,0.0,6.0,27.0
500,6.0,0.0,1.0,11.0
501,4.0,0.0,6.0,28.0
502,7.0,0.0,4.0,18.0
503,3.0,0.0,2.0,14.0
504,7.0,0.0,4.0,19.0
505,1.0,0.0,1.0,12.0
506,7.0,0.0,4.0,20.0
507,7.0,28.0,5.0,20.0
508,4.0,0.0,6.0,29.0
509,3.0,0.0,2.0,15.0
510,7.0,0.0,5.0,21.0
511,2.0,0.0,2.0,16.0
512,7.0,0.0,5.0,22.0
513,7.0,0.0,5.0,23.0
514,4.0,0.0,6.0,30.0
515,3.0,0.0,2.0,16.0
516,4.0,0.0,6.0,31.0
517,7.0,0.0,5.0,24.0
518,9.0,-0.0,1.0,11.0
519,8.0,-0.0,1.0,12.0
520,7.0,0.0,5.0,25.0
521,7.0,0.0,5.0,26.0
522,4.0,0.0,6.0,32.0
523,7.0,0.0,5.0,27.0
524,9.0,-0.0,1.0,12.0
525,7.0,0.0,5.0,28.0
526,0.0,0.0,1.0,14.0
527,2.0,0.0,2.0,17.0
528,6.0,0.0,1.0,12.0
529,7.0,0.0,5.0,29.0
530,8.0,-0.0,1.0,13.0
531,7.0,0.0,5.0,30.0
532,1.0,0.0,1.0,13.0
533,5.0,0.0,1.0,14.0
534,4.0,0.0,6.0,33.0
535,2.0,0.0,2.0,18.0
536,7.0,0.0,5.0,31.0
537,3.0,0.0,2.0,17.0
538,3.0,0.0,2.0,18.0
539,4.0,0.0,6.0,34.0
540,5.0,0.0,1.0,15.0
541,4.0,0.0,6.0,35.0
542,7.0,0.0,5.0,32.0
543,4.0,0.0,6.0,36.0
544,6.0,0.0,1.0,13.0
545,1.0,0.0,1.0,14.0
546,6.0,0.0,1.0,14.0
547,5.0,0.0,1.0,16.0
548,2.0,0.0,2.0,19.0
549,9.0,-0.0,1.0,13.0
550,4.0,0.0,6.0,37.0
551,3.0,60.0,3.0,18.0
552,6.0,0.0,1.0,15.0
553,7.0,0.0,5.0,33.0
554,7.0,28.0,6.0,33.0
555,4.0,0.0,6.0,38.0
556,7.0,0.0,6.0,34.0
557,7.0,0.0,6.0,35.0
558,2.0,50.0,3.0,19.0
559,5.0,0.0,1.0,17.0
560,2.0,0.0,3.0,20.0
561,3.0,0.0,3.0,19.0
562,3.0,0.0,3.0,20.0
563,3.0,0.0,3.0,21.0
564,2.0,0.0,3.0,21.0
565,2.0,0.0,3.0,22.0
566,5.0,0.0,1.0,18.0
567,7.0,0.0,6.0,36.0
568,0.0,0.0,1.0,15.0
569,4.0,0.0,6.0,39.0
570,9.0,-0.0,1.0,14.0
571,6.0,0.0,1.0,16.0
572,2.0,0.0,3.0,23.0
573,6.0,0.0,1.0,17.0
574,9.0,-0.0,1.0,15.0
575,7.0,0.0,6.0,37.0
576,8.0,-0.0,1.0,14.0
577,0.0,0.0,1.0,16.0
578,3.0,0.0,3.0,22.0
579,1.0,100.0,2.0,14.0
580,4.0,0.0,6.0,40.0
581,3.0,60.0,4.0,22.0
582,3.0,60.0,5.0,22.0
583,3.0,0.0,5.0,23.0
584,1.0,0.0,2.0,15.0
585,3.0,0.0,5.0,24.0
586,3.0,0.0,5.0,25.0
587,7.0,0.0,6.0,38.0
588,8.0,-0.0,1.0,15.0
589,1.0,0.0,2.0,16.0
590,5.0,0.0,1.0,19.0
591,6.0,0.0,1.0,18.0
592,9.0,-90.0,1.0,16.0
593,4.0,0.0,6.0,41.0
594,7.0,0.0,6.0,39.0
595,3.0,0.0,5.0,26.0
596,7.0,0.0,6.0,40.0
597,8.0,-0.0,1.0,16.0
598,1.0,0.0,2.0,17.0
599,2.0,0.0,3.0,24.0
600,8.0,-0.0,1.0,17.0
601,2.0,0.0,3.0,25.0
602,2.0,0.0,3.0,26.0
603,4.0,0.0,6.0,42.0
604,4.0,0.0,6.0,43.0
605,3.0,0.0,5.0,27.0
606,2.0,0.0,3.0,27.0
607,7.0,0.0,6.0,41.0
608,1.0,0.0,2.0,18.0
609,3.0,0.0,5.0,28.0
610,9.0,-0.0,1.0,17.0
611,3.0,60.0,6.0,28.0
612,3.0,60.0,7.0,28.0
613,3.0,0.0,7.0,29.0
614,7.0,0.0,6.0,42.0
615,3.0,60.0,8.0,29.0
616,4.0,0.0,6.0,44.0
617,3.0,60.0,9.0,29.0
618,3.0,0.0,9.0,30.0
619,3.0,0.0,9.0,31.0
620,3.0,60.0,10.0,31.0
621,3.0,0.0,10.0,32.0
622,3.0,0.0,10.0,33.0
623,3.0,0.0,10.0,34.0
624,3.0,0.0,10.0,35.0
625,3.0,0.0,10.0,36.0
626,3.0,60.0,11.0,36.0
627,3.0,0.0,11.0,37.0
628,3.0,0.0,11.0,38.0
629,3.0,0.0,11.0,39.0
630,3.0,0.0,11.0,40.0
631,3.0,60.0,12.0,40.0
632,3.0,0.0,12.0,41.0
633,7.0,0.0,6.0,43.0
634,1.0,100.0,3.0,18.0
635,3.0,0.0,12.0,42.0
636,1.0,0.0,3.0,19.0
637,3.0,0.0,12.0,43.0
638,3.0,0.0,12.0,44.0
639,3.0,0.0,12.0,45.0
640,3.0,0.0,12.0,46.0
641,3.0,0.0,12.0,47.0
642,3.0,0.0,12.0,48.0
643,3.0,60.0,13.0,48.0
644,9.0,-0.0,1.0,18.0
645,7.0,0.0,6.0,44.0
646,1.0,0.0,3.0,20.0
647,3.0,0.0,13.0,49.0
648,7.0,0.0,6.0,45.0
649,3.0,0.0,13.0,50.0
650,3.0,0.0,13.0,51.0
651,3.0,0.0,13.0,52.0
652,1.0,100.0,4.0,20.0
653,0.0,0.0,1.0,17.0
654,1.0,0.0,4.0,21.0
655,1.0,0.0,4.0,22.0
656,3.0,0.0,13.0,53.0
657,7.0,0.0,6.0,46.0
658,1.0,0.0,4.0,23.0
659,3.0,0.0,13.0,54.0
660,6.0,0.0,1.0,19.0
661,7.0,0.0,6.0,47.0
662,3.0,0.0,13.0,55.0
663,3.0,0.0,13.0,56.0
664,3.0,0.0,13.0,57.0
665,2.0,0.0,3.0,28.0
666,3.0,0.0,13.0,58.0
667,7.0,0.0,6.0,48.0
668,4.0,0.0,6.0,45.0
669,7.0,0.0,6.0,49.0
670,1.0,0.0,4.0,24.0
671,3.0,60.0,14.0,58.0
672,3.0,60.0,15.0,58.0
673,3.0,0.0,15.0,59.0
674,3.0,60.0,16.0,59.0
675,3.0,0.0,16.0,60.0
676,3.0,0.0,16.0,61.0
677,3.0,0.0,16.0,62.0
678,1.0,0.0,4.0,25.0
679,2.0,0.0,3.0,29.0
680,3.0,0.0,16.0,63.0
681,3.0,60.0,17.0,63.0
682,1.0,0.0,4.0,26.0
683,3.0,0.0,17.0,64.0
684,3.0,0.0,17.0,65.0
685,3.0,0.0,17.0,66.0
686,3.0,60.0,18.0,66.0
687,1.0,100.0,5.0,26.0
688,3.0,0.0,18.0,67.0
689,1.0,0.0,5.0,27.0
690,2.0,50.0,4.0,29.0
691,3.0,60.0,19.0,67.0
692,3.0,60.0,20.0,67.0
693,1.0,0.0,5.0,28.0
694,3.0,0.0,20.0,68.0
695,3.0,60.0,21.0,68.0
696,9.0,-0.0,1.0,19.0
697,3.0,0.0,21.0,69.0
698,3.0,0.0,21.0,70.0
699,3.0,0.0,21.0,71.0
700,3.0,0.0,21.0,72.0
701,3.0,0.0,21.0,73.0
702,3.0,0.0,21.0,74.0
703,3.0,0.0,21.0,75.0
704,3.0,0.0,21.0,76.0
705,2.0,0.0,4.0,30.0
706,5.0,0.0,1.0,20.0
707,3.0,0.0,21.0,77.0
708,3.0,0.0,21.0,78.0
709,0.0,0.0,1.0,18.0
710,3.0,0.0,21.0,79.0
711,2.0,50.0,5.0,30.0
712,1.0,0.0,5.0,29.0
713,1.0,0.0,5.0,30.0
714,3.0,0.0,21.0,80.0
715,3.0,0.0,21.0,81.0
716,3.0,0.0,21.0,82.0
717,1.0,0.0,5.0,31.0
718,3.0,0.0,21.0,83.0
719,2.0,0.0,5.0,31.0
720,0.0,0.0,1.0,2.0
721,2.0,50.0,2.0,1.0
722,8.0,-0.0,1.0,2.0
723,1.0,0.0,1.0,2.0
724,3.0,0.0,1.0,2.0
725,6.0,0.0,1.0,2.0
726,2.0,0.0,2.0,2.0
727,2.0,0.0,2.0,3.0
728,2.0,0.0,2.0,4.0
729,7.0,0.0,1.0,2.0
730,7.0,0.0,1.0,3.0
731,7.0,0.0,1.0,4.0
732,4.0,0.0,1.0,2.0
733,5.0,0.0,1.0,2.0
734,9.0,-0.0,1.0,2.0
735,4.0,0.0,1.0,3.0
736,8.0,-0.0,1.0,3.0
737,9.0,-0.0,1.0,3.0
738,3.0,0.0,1.0,3.0
739,0.0,0.0,1.0,3.0
740,8.0,-0.0,1.0,4.0
741,7.0,0.0,1.0,5.0
742,9.0,-0.0,1.0,4.0
743,4.0,0.0,1.0,4.0
744,0.0,0.0,1.0,4.0
745,5.0,0.0,1.0,3.0
746,1.0,0.0,1.0,3.0
747,3.0,0.0,1.0,4.0
748,2.0,0.0,2.0,5.0
749,6.0,0.0,1.0,3.0
750,6.0,0.0,1.0,4.0
751,9.0,-0.0,1.0,5.0
752,2.0,0.0,2.0,6.0
753,6.0,0.0,1.0,5.0
754,2.0,0.0,2.0,7.0
755,4.0,0.0,1.0,5.0
756,8.0,-0.0,1.0,5.0
757,3.0,0.0,1.0,5.0
758,0.0,0.0,1.0,5.0
759,5.0,0.0,1.0,4.0
760,0.0,0.0,1.0,6.0
761,6.0,0.0,1.0,6.0
762,7.0,0.0,1.0,6.0
763,9.0,-0.0,1.0,6.0
764,2.0,0.0,2.0,8.0
765,4.0,50.0,2.0,5.0
766,2.0,0.0,2.0,9.0
767,4.0,0.0,2.0,6.0
768,4.0,0.0,2.0,7.0
769,4.0,0.0,2.0,8.0
770,4.0,0.0,2.0,9.0
771,1.0,0.0,1.0,4.0
